order_id,order_date,order_time,order_hour,feature_active,period,zone,delivery_distance_km,distance_bucket,peak_flag,delivery_time_min,promised_eta_min,order_status,customer_rating,rider_id,delay_min,on_time_flag,sla_breach,cancelled_flag,customer_rating_filled
13311,2024-02-12,2024-02-12 14:24:00,14,No,After,High,6.02,Medium (3-7 km),Peak,42.2,23.6,Delivered,3.8,R066,18.6,0,1,0,3.8
13312,2024-02-06,2024-02-06 18:14:00,18,No,After,High,5.06,Medium (3-7 km),Non-Peak,26.2,22.7,Delivered,4.1,R101,3.5,0,0,0,4.1
13313,2024-02-28,2024-02-28 17:50:00,17,No,After,Medium,5.39,Medium (3-7 km),Non-Peak,36.0,23.8,Delivered,5.0,R004,12.2,0,1,0,5.0
13314,2024-01-14,2024-01-14 11:49:00,11,Yes,Before,High,5.11,Medium (3-7 km),Non-Peak,26.1,23.9,Delivered,4.8,R180,2.200000000000003,0,0,0,4.8
13315,2024-01-17,2024-01-17 18:12:00,18,Yes,Before,Medium,6.29,Medium (3-7 km),Non-Peak,26.1,26.2,Delivered,3.9,R073,-0.09999999999999787,1,0,0,3.9
13316,2024-02-16,2024-02-16 23:44:00,23,No,After,Medium,4.26,Medium (3-7 km),Non-Peak,32.8,21.5,Delivered,4.0,R103,11.299999999999997,0,1,0,4.0
13317,2024-01-07,2024-01-07 08:18:00,8,Yes,Before,Medium,3.02,Medium (3-7 km),Non-Peak,19.3,17.6,Delivered,4.3,R159,1.6999999999999993,0,0,0,4.3
13318,2024-01-03,2024-01-03 19:21:00,19,Yes,Before,Low,4.45,Medium (3-7 km),Peak,31.7,22.7,Delivered,4.3,R159,9.0,0,0,0,4.3
13319,2024-02-05,2024-02-05 12:23:00,12,No,After,High,3.95,Medium (3-7 km),Peak,39.8,21.1,Delivered,3.9,R149,18.699999999999996,0,1,0,3.9
13320,2024-01-04,2024-01-04 13:42:00,13,Yes,Before,High,7.66,Long (7+ km),Peak,35.0,28.7,Delivered,4.6,R124,6.300000000000001,0,0,0,4.6
13321,2024-01-27,2024-01-27 13:39:00,13,Yes,Before,High,1.52,Short (0-3 km),Peak,17.8,16.2,Delivered,3.9,R010,1.6000000000000014,0,0,0,3.9
13322,2024-01-21,2024-01-21 15:34:00,15,Yes,Before,High,4.07,Medium (3-7 km),Non-Peak,21.4,21.4,Delivered,5.0,R005,0.0,1,0,0,5.0
13323,2024-02-04,2024-02-04 09:22:00,9,No,After,High,4.29,Medium (3-7 km),Non-Peak,27.9,20.3,Delivered,4.2,R085,7.599999999999998,0,0,0,4.2
13324,2024-01-04,2024-01-04 17:13:00,17,Yes,Before,Low,3.9,Medium (3-7 km),Non-Peak,26.4,20.6,Delivered,4.1,R096,5.799999999999997,0,0,0,4.1
13325,2024-01-08,2024-01-08 12:27:00,12,Yes,Before,Low,3.02,Medium (3-7 km),Peak,28.7,17.0,Cancelled,,R186,11.7,0,1,1,0.0
13326,2024-02-14,2024-02-14 17:19:00,17,No,After,High,15.9,Long (7+ km),Non-Peak,58.5,47.5,Delivered,4.0,R177,11.0,0,1,0,4.0
13327,2024-02-22,2024-02-22 09:43:00,9,No,After,Medium,8.81,Long (7+ km),Non-Peak,43.9,29.9,Delivered,3.2,R001,14.0,0,1,0,3.2
13328,2024-01-13,2024-01-13 23:06:00,23,Yes,Before,High,7.32,Long (7+ km),Non-Peak,30.9,28.7,Delivered,4.7,R025,2.1999999999999993,0,0,0,4.7
13329,2024-01-24,2024-01-24 13:36:00,13,Yes,Before,High,2.68,Short (0-3 km),Peak,22.9,18.4,Delivered,4.7,R190,4.5,0,0,0,4.7
13330,2024-01-24,2024-01-24 16:11:00,16,Yes,Before,Low,6.6,Medium (3-7 km),Non-Peak,33.2,26.1,Delivered,4.6,R178,7.100000000000001,0,0,0,4.6
13331,2024-01-29,2024-01-29 11:25:00,11,Yes,Before,High,2.9,Short (0-3 km),Non-Peak,19.3,18.7,Delivered,4.2,R056,0.6000000000000014,0,0,0,4.2
13332,2024-01-25,2024-01-25 19:07:00,19,Yes,Before,Medium,6.38,Medium (3-7 km),Peak,37.1,24.6,Delivered,4.1,R121,12.5,0,1,0,4.1
13333,2024-02-19,2024-02-19 08:08:00,8,No,After,Medium,3.46,Medium (3-7 km),Non-Peak,27.3,18.7,Delivered,3.7,R039,8.600000000000001,0,0,0,3.7
13334,2024-02-14,2024-02-14 13:34:00,13,No,After,High,6.19,Medium (3-7 km),Peak,44.0,25.3,Cancelled,,R074,18.7,0,1,1,0.0
13336,2024-01-10,2024-01-10 19:41:00,19,Yes,Before,High,2.51,Short (0-3 km),Peak,20.9,17.0,Delivered,4.1,R140,3.8999999999999986,0,0,0,4.1
13337,2024-01-08,2024-01-08 20:06:00,20,Yes,Before,Low,4.34,Medium (3-7 km),Peak,30.0,20.8,Delivered,2.6,R105,9.2,0,0,0,2.6
13338,2024-02-05,2024-02-05 15:11:00,15,No,After,High,3.0,Short (0-3 km),Non-Peak,26.6,18.5,Delivered,3.1,R061,8.100000000000001,0,0,0,3.1
13339,2024-01-31,2024-01-31 08:07:00,8,No,After,High,2.97,Short (0-3 km),Non-Peak,21.9,17.9,Delivered,3.8,R196,4.0,0,0,0,3.8
13340,2024-02-26,2024-02-26 12:02:00,12,No,After,Low,2.27,Short (0-3 km),Peak,38.8,17.9,Delivered,3.8,R161,20.9,0,1,0,3.8
13341,2024-02-07,2024-02-07 17:59:00,17,No,After,High,3.81,Medium (3-7 km),Non-Peak,24.0,20.0,Delivered,4.1,R171,4.0,0,0,0,4.1
13342,2024-01-07,2024-01-07 11:12:00,11,Yes,Before,Low,11.58,Long (7+ km),Non-Peak,45.9,37.6,Delivered,4.7,R020,8.299999999999997,0,0,0,4.7
13343,2024-02-16,2024-02-16 20:11:00,20,No,After,High,2.53,Short (0-3 km),Peak,32.8,18.3,Delivered,3.7,R171,14.499999999999996,0,1,0,3.7
13344,2024-01-25,2024-01-25 14:24:00,14,Yes,Before,High,4.34,Medium (3-7 km),Peak,23.7,20.9,Delivered,4.2,R052,2.8000000000000007,0,0,0,4.2
13345,2024-02-29,2024-02-29 18:24:00,18,No,After,Low,2.09,Short (0-3 km),Non-Peak,33.3,14.8,Cancelled,,R059,18.499999999999996,0,1,1,0.0
13346,2024-02-07,2024-02-07 13:55:00,13,No,After,High,7.06,Long (7+ km),Peak,32.5,25.8,Delivered,4.0,R001,6.699999999999999,0,0,0,4.0
13347,2024-01-05,2024-01-05 19:18:00,19,Yes,Before,High,7.3,Long (7+ km),Peak,32.0,26.6,Delivered,3.5,R034,5.399999999999999,0,0,0,3.5
13348,2024-01-01,2024-01-01 13:35:00,13,Yes,Before,High,4.12,Medium (3-7 km),Peak,27.8,19.5,Delivered,4.3,R066,8.3,0,0,0,4.3
13349,2024-02-29,2024-02-29 15:14:00,15,No,After,Medium,10.88,Long (7+ km),Non-Peak,53.8,35.7,Delivered,4.7,R016,18.099999999999994,0,1,0,4.7
13350,2024-01-02,2024-01-02 15:33:00,15,Yes,Before,High,6.8,Medium (3-7 km),Non-Peak,27.1,26.3,Delivered,4.6,R176,0.8000000000000007,0,0,0,4.6
13351,2024-01-13,2024-01-13 13:13:00,13,Yes,Before,Low,3.41,Medium (3-7 km),Peak,28.2,19.4,Delivered,4.0,R110,8.8,0,0,0,4.0
13352,2024-02-28,2024-02-28 17:04:00,17,No,After,Low,6.05,Medium (3-7 km),Non-Peak,37.1,24.2,Delivered,4.0,R129,12.900000000000002,0,1,0,4.0
13353,2024-01-02,2024-01-02 17:28:00,17,Yes,Before,Medium,6.07,Medium (3-7 km),Non-Peak,26.5,23.7,Delivered,3.9,R138,2.8000000000000007,0,0,0,3.9
13354,2024-01-10,2024-01-10 13:20:00,13,Yes,Before,High,3.2,Medium (3-7 km),Peak,23.6,19.8,Delivered,4.7,R130,3.8000000000000007,0,0,0,4.7
13355,2024-01-28,2024-01-28 16:58:00,16,Yes,Before,Low,6.8,Medium (3-7 km),Non-Peak,33.8,27.9,Delivered,4.1,R023,5.899999999999999,0,0,0,4.1
13356,2024-01-10,2024-01-10 12:43:00,12,Yes,Before,High,5.92,Medium (3-7 km),Peak,30.1,25.0,Delivered,3.9,R157,5.100000000000001,0,0,0,3.9
13357,2024-01-01,2024-01-01 21:00:00,21,Yes,Before,High,8.03,Long (7+ km),Peak,35.2,28.0,Delivered,4.6,R180,7.200000000000003,0,0,0,4.6
13358,2024-02-17,2024-02-17 17:30:00,17,No,After,Low,1.53,Short (0-3 km),Non-Peak,32.7,15.9,Delivered,4.0,R175,16.800000000000004,0,1,0,4.0
13360,2024-01-26,2024-01-26 14:06:00,14,Yes,Before,Low,12.55,Long (7+ km),Peak,47.2,39.2,Delivered,5.0,R155,8.0,0,0,0,5.0
13361,2024-02-17,2024-02-17 14:11:00,14,No,After,Medium,4.15,Medium (3-7 km),Peak,31.7,20.3,Delivered,4.3,R053,11.399999999999999,0,1,0,4.3
13362,2024-02-04,2024-02-04 17:21:00,17,No,After,High,6.26,Medium (3-7 km),Non-Peak,32.5,25.3,Cancelled,,R172,7.199999999999999,0,0,1,0.0
13363,2024-01-06,2024-01-06 12:18:00,12,Yes,Before,High,7.05,Long (7+ km),Peak,35.0,26.9,Delivered,4.3,R156,8.100000000000001,0,0,0,4.3
13364,2024-02-22,2024-02-22 19:12:00,19,No,After,Low,5.42,Medium (3-7 km),Peak,44.8,22.7,Delivered,3.0,R067,22.099999999999998,0,1,0,3.0
13365,2024-01-11,2024-01-11 20:10:00,20,Yes,Before,Medium,7.0,Medium (3-7 km),Peak,25.1,26.1,Delivered,5.0,R039,-1.0,1,0,0,5.0
13366,2024-02-28,2024-02-28 19:56:00,19,No,After,Medium,11.46,Long (7+ km),Peak,52.9,37.5,Delivered,2.5,R107,15.399999999999999,0,1,0,2.5
13367,2024-01-24,2024-01-24 18:48:00,18,Yes,Before,Low,7.14,Long (7+ km),Non-Peak,36.1,26.9,Cancelled,,R014,9.200000000000003,0,0,1,0.0
13369,2024-01-25,2024-01-25 13:05:00,13,Yes,Before,High,8.08,Long (7+ km),Peak,39.3,29.0,Delivered,3.5,R134,10.299999999999997,0,1,0,3.5
13370,2024-02-29,2024-02-29 11:54:00,11,No,After,Medium,4.67,Medium (3-7 km),Non-Peak,31.5,20.8,Delivered,4.1,R191,10.7,0,1,0,4.1
13371,2024-01-19,2024-01-19 21:14:00,21,Yes,Before,Low,4.11,Medium (3-7 km),Peak,30.5,20.0,Delivered,3.6,R104,10.5,0,1,0,3.6
13372,2024-02-04,2024-02-04 16:13:00,16,No,After,Medium,5.76,Medium (3-7 km),Non-Peak,26.0,23.1,Delivered,3.6,R058,2.8999999999999986,0,0,0,3.6
13373,2024-02-12,2024-02-12 19:59:00,19,No,After,Medium,8.95,Long (7+ km),Peak,52.9,31.8,Delivered,4.2,R101,21.099999999999998,0,1,0,4.2
13374,2024-02-14,2024-02-14 11:27:00,11,No,After,High,2.47,Short (0-3 km),Non-Peak,24.6,16.0,Delivered,3.4,R059,8.600000000000001,0,0,0,3.4
13375,2024-02-09,2024-02-09 11:08:00,11,No,After,Medium,3.07,Medium (3-7 km),Non-Peak,23.9,17.0,Delivered,4.0,R179,6.899999999999999,0,0,0,4.0
13376,2024-02-17,2024-02-17 16:42:00,16,No,After,High,4.54,Medium (3-7 km),Non-Peak,28.4,21.9,Delivered,3.7,R066,6.5,0,0,0,3.7
13377,2024-02-21,2024-02-21 13:45:00,13,No,After,Medium,4.48,Medium (3-7 km),Peak,46.7,22.7,Delivered,3.9,R050,24.000000000000004,0,1,0,3.9
13378,2024-02-12,2024-02-12 11:40:00,11,No,After,Low,5.35,Medium (3-7 km),Non-Peak,35.3,23.9,Delivered,3.3,R130,11.399999999999999,0,1,0,3.3
13379,2024-02-27,2024-02-27 19:23:00,19,No,After,Medium,9.98,Long (7+ km),Peak,51.5,32.9,Delivered,3.8,R153,18.6,0,1,0,3.8
13380,2024-02-26,2024-02-26 13:33:00,13,No,After,High,5.21,Medium (3-7 km),Peak,41.1,23.6,Delivered,3.3,R156,17.5,0,1,0,3.3
13381,2024-02-11,2024-02-11 14:20:00,14,No,After,Low,2.99,Short (0-3 km),Peak,34.2,17.4,Delivered,4.2,R034,16.800000000000004,0,1,0,4.2
13382,2024-01-30,2024-01-30 15:36:00,15,Yes,Before,Medium,6.43,Medium (3-7 km),Non-Peak,30.4,25.1,Delivered,3.8,R021,5.299999999999997,0,0,0,3.8
13383,2024-02-10,2024-02-10 11:47:00,11,No,After,Medium,4.11,Medium (3-7 km),Non-Peak,30.6,20.0,Delivered,4.0,R186,10.600000000000001,0,1,0,4.0
13384,2024-01-15,2024-01-15 14:19:00,14,Yes,Before,Medium,2.91,Short (0-3 km),Peak,22.5,16.7,Delivered,3.6,R149,5.800000000000001,0,0,0,3.6
13385,2024-01-07,2024-01-07 11:32:00,11,Yes,Before,Low,4.03,Medium (3-7 km),Non-Peak,25.3,20.6,Delivered,3.4,R012,4.699999999999999,0,0,0,3.4
13386,2024-02-16,2024-02-16 18:51:00,18,No,After,High,3.98,Medium (3-7 km),Non-Peak,28.6,20.9,Delivered,4.0,R001,7.700000000000003,0,0,0,4.0
13387,2024-02-05,2024-02-05 12:12:00,12,No,After,High,7.53,Long (7+ km),Peak,41.7,28.9,Delivered,3.7,R097,12.800000000000004,0,1,0,3.7
13388,2024-01-08,2024-01-08 15:09:00,15,Yes,Before,High,7.73,Long (7+ km),Non-Peak,28.2,29.2,Delivered,4.6,R035,-1.0,1,0,0,4.6
13389,2024-02-13,2024-02-13 17:16:00,17,No,After,Medium,3.16,Medium (3-7 km),Non-Peak,23.5,19.5,Delivered,4.0,R044,4.0,0,0,0,4.0
13390,2024-01-29,2024-01-29 22:40:00,22,Yes,Before,Low,4.75,Medium (3-7 km),Peak,32.9,22.9,Delivered,3.2,R068,10.0,0,0,0,3.2
13391,2024-01-24,2024-01-24 13:59:00,13,Yes,Before,High,4.34,Medium (3-7 km),Peak,31.4,20.5,Delivered,3.6,R139,10.899999999999999,0,1,0,3.6
13392,2024-02-25,2024-02-25 21:36:00,21,No,After,High,8.09,Long (7+ km),Peak,38.9,29.9,Delivered,4.2,R163,9.0,0,0,0,4.2
13393,2024-02-22,2024-02-22 17:30:00,17,No,After,Low,3.01,Medium (3-7 km),Non-Peak,29.2,18.6,Delivered,3.9,R164,10.599999999999998,0,1,0,3.9
13394,2024-02-28,2024-02-28 13:28:00,13,No,After,Low,2.13,Short (0-3 km),Peak,44.9,15.8,Delivered,2.8,R193,29.099999999999998,0,1,0,2.8
13395,2024-02-16,2024-02-16 18:25:00,18,No,After,High,5.34,Medium (3-7 km),Non-Peak,29.5,22.0,Delivered,2.8,R056,7.5,0,0,0,2.8
13396,2024-02-20,2024-02-20 19:01:00,19,No,After,High,5.08,Medium (3-7 km),Peak,34.4,24.2,Cancelled,,R042,10.2,0,1,1,0.0
13397,2024-01-13,2024-01-13 20:48:00,20,Yes,Before,High,1.68,Short (0-3 km),Peak,21.6,16.1,Delivered,3.9,R093,5.5,0,0,0,3.9
13398,2024-01-02,2024-01-02 14:32:00,14,Yes,Before,High,5.35,Medium (3-7 km),Peak,27.7,22.4,Delivered,5.0,R036,5.300000000000001,0,0,0,5.0
13399,2024-01-01,2024-01-01 21:14:00,21,Yes,Before,Low,6.47,Medium (3-7 km),Peak,40.4,26.2,Delivered,3.5,R132,14.2,0,1,0,3.5
13400,2024-01-08,2024-01-08 19:49:00,19,Yes,Before,Low,6.92,Medium (3-7 km),Peak,34.9,27.0,Delivered,3.7,R114,7.899999999999999,0,0,0,3.7
13401,2024-02-09,2024-02-09 17:05:00,17,No,After,Medium,11.23,Long (7+ km),Non-Peak,46.0,37.6,Delivered,4.0,R175,8.399999999999999,0,0,0,4.0
13402,2024-01-28,2024-01-28 17:44:00,17,Yes,Before,High,5.25,Medium (3-7 km),Non-Peak,24.8,24.3,Delivered,4.7,R009,0.5,0,0,0,4.7
13403,2024-01-24,2024-01-24 13:36:00,13,Yes,Before,High,3.38,Medium (3-7 km),Peak,23.3,19.5,Delivered,4.3,R196,3.8000000000000007,0,0,0,4.3
13404,2024-01-24,2024-01-24 17:50:00,17,Yes,Before,Low,4.95,Medium (3-7 km),Non-Peak,27.5,21.9,Delivered,3.1,R160,5.600000000000001,0,0,0,3.1
13405,2024-02-02,2024-02-02 19:20:00,19,No,After,Medium,10.9,Long (7+ km),Peak,52.5,34.9,Delivered,3.4,R044,17.6,0,1,0,3.4
13406,2024-02-08,2024-02-08 11:28:00,11,No,After,High,8.61,Long (7+ km),Non-Peak,41.2,30.1,Cancelled,,R094,11.100000000000001,0,1,1,0.0
13407,2024-02-10,2024-02-10 17:35:00,17,No,After,High,7.99,Long (7+ km),Non-Peak,35.6,29.3,Delivered,2.7,R082,6.300000000000001,0,0,0,2.7
13408,2024-02-28,2024-02-28 13:18:00,13,No,After,High,6.08,Medium (3-7 km),Peak,38.9,24.8,Delivered,3.6,R083,14.099999999999998,0,1,0,3.6
13409,2024-01-19,2024-01-19 18:32:00,18,Yes,Before,Medium,3.23,Medium (3-7 km),Non-Peak,23.4,18.6,Delivered,3.3,R046,4.799999999999997,0,0,0,3.3
13410,2024-02-23,2024-02-23 19:50:00,19,No,After,Medium,2.32,Short (0-3 km),Peak,30.5,15.5,Delivered,4.1,R130,15.0,0,1,0,4.1
13411,2024-02-12,2024-02-12 18:43:00,18,No,After,Medium,2.47,Short (0-3 km),Non-Peak,23.4,15.8,Delivered,3.6,R064,7.599999999999998,0,0,0,3.6
13412,2024-02-11,2024-02-11 13:55:00,13,No,After,Medium,7.35,Long (7+ km),Peak,46.5,28.9,Delivered,4.2,R162,17.6,0,1,0,4.2
13413,2024-01-28,2024-01-28 18:09:00,18,Yes,Before,High,7.98,Long (7+ km),Non-Peak,30.6,27.9,Cancelled,,R020,2.700000000000003,0,0,1,0.0
13414,2024-01-29,2024-01-29 10:55:00,10,Yes,Before,Medium,5.83,Medium (3-7 km),Non-Peak,28.9,25.2,Delivered,4.9,R092,3.6999999999999993,0,0,0,4.9
13415,2024-02-26,2024-02-26 19:50:00,19,No,After,High,4.59,Medium (3-7 km),Peak,36.6,22.3,Delivered,3.1,R096,14.3,0,1,0,3.1
13416,2024-02-11,2024-02-11 19:25:00,19,No,After,Low,7.43,Long (7+ km),Peak,51.9,28.1,Cancelled,,R090,23.799999999999997,0,1,1,0.0
13417,2024-02-14,2024-02-14 14:54:00,14,No,After,Low,6.24,Medium (3-7 km),Peak,43.6,25.0,Delivered,4.1,R143,18.6,0,1,0,4.1
13418,2024-02-17,2024-02-17 14:31:00,14,No,After,High,3.15,Medium (3-7 km),Peak,33.6,19.4,Delivered,4.6,R061,14.200000000000003,0,1,0,4.6
13419,2024-02-11,2024-02-11 08:26:00,8,No,After,High,1.46,Short (0-3 km),Non-Peak,17.1,16.0,Delivered,4.1,R133,1.1000000000000014,0,0,0,4.1
13420,2024-01-28,2024-01-28 17:03:00,17,Yes,Before,High,2.55,Short (0-3 km),Non-Peak,15.8,16.7,Delivered,3.8,R117,-0.8999999999999986,1,0,0,3.8
13421,2024-02-22,2024-02-22 11:29:00,11,No,After,High,3.8,Medium (3-7 km),Non-Peak,28.9,18.9,Delivered,4.0,R006,10.0,0,0,0,4.0
13422,2024-01-22,2024-01-22 12:48:00,12,Yes,Before,High,2.42,Short (0-3 km),Peak,25.6,17.0,Delivered,4.2,R105,8.600000000000001,0,0,0,4.2
13423,2024-01-22,2024-01-22 16:11:00,16,Yes,Before,High,6.16,Medium (3-7 km),Non-Peak,28.3,25.1,Delivered,5.0,R121,3.1999999999999993,0,0,0,5.0
13424,2024-01-25,2024-01-25 18:28:00,18,Yes,Before,High,2.18,Short (0-3 km),Non-Peak,17.1,15.8,Delivered,3.5,R107,1.3000000000000007,0,0,0,3.5
13425,2024-01-04,2024-01-04 08:56:00,8,Yes,Before,High,8.51,Long (7+ km),Non-Peak,33.0,31.2,Cancelled,,R096,1.8000000000000007,0,0,1,0.0
13426,2024-02-25,2024-02-25 16:50:00,16,No,After,Medium,1.4,Short (0-3 km),Non-Peak,17.9,13.2,Delivered,3.4,R116,4.699999999999999,0,0,0,3.4
13427,2024-01-02,2024-01-02 19:23:00,19,Yes,Before,High,4.47,Medium (3-7 km),Peak,27.8,21.3,Delivered,4.2,R151,6.5,0,0,0,4.2
13428,2024-01-18,2024-01-18 17:44:00,17,Yes,Before,Medium,5.87,Medium (3-7 km),Non-Peak,27.8,24.5,Delivered,4.7,R004,3.3000000000000007,0,0,0,4.7
13429,2024-02-24,2024-02-24 22:01:00,22,No,After,Medium,3.2,Medium (3-7 km),Peak,27.5,17.3,Cancelled,,R069,10.2,0,1,1,0.0
13431,2024-01-05,2024-01-05 17:43:00,17,Yes,Before,High,4.03,Medium (3-7 km),Non-Peak,20.0,19.5,Delivered,4.0,R108,0.5,0,0,0,4.0
13432,2024-01-07,2024-01-07 10:54:00,10,Yes,Before,Low,5.0,Medium (3-7 km),Non-Peak,28.7,21.0,Delivered,4.7,R047,7.699999999999999,0,0,0,4.7
13433,2024-02-23,2024-02-23 20:40:00,20,No,After,High,3.24,Medium (3-7 km),Peak,32.8,18.1,Delivered,3.9,R113,14.699999999999996,0,1,0,3.9
13434,2024-02-05,2024-02-05 19:46:00,19,No,After,High,6.05,Medium (3-7 km),Peak,43.8,26.2,Cancelled,,R142,17.599999999999998,0,1,1,0.0
13435,2024-01-05,2024-01-05 11:59:00,11,Yes,Before,High,6.08,Medium (3-7 km),Non-Peak,25.0,25.0,Delivered,4.9,R167,0.0,1,0,0,4.9
13436,2024-02-27,2024-02-27 12:22:00,12,No,After,High,4.7,Medium (3-7 km),Peak,28.2,20.5,Delivered,4.8,R112,7.699999999999999,0,0,0,4.8
13437,2024-02-10,2024-02-10 17:40:00,17,No,After,Medium,4.15,Medium (3-7 km),Non-Peak,28.6,19.7,Delivered,4.2,R091,8.900000000000002,0,0,0,4.2
13438,2024-02-21,2024-02-21 11:56:00,11,No,After,Medium,6.14,Medium (3-7 km),Non-Peak,32.2,26.4,Delivered,3.8,R068,5.800000000000004,0,0,0,3.8
13439,2024-01-21,2024-01-21 19:03:00,19,Yes,Before,Low,10.64,Long (7+ km),Peak,40.7,34.6,Delivered,4.7,R109,6.100000000000001,0,0,0,4.7
13440,2024-01-02,2024-01-02 18:59:00,18,Yes,Before,High,4.89,Medium (3-7 km),Non-Peak,23.5,22.4,Delivered,4.4,R190,1.1000000000000014,0,0,0,4.4
13441,2024-02-24,2024-02-24 12:54:00,12,No,After,Low,3.37,Medium (3-7 km),Peak,44.6,18.4,Delivered,4.4,R120,26.200000000000003,0,1,0,4.4
13442,2024-01-01,2024-01-01 17:35:00,17,Yes,Before,Low,3.8,Medium (3-7 km),Non-Peak,26.6,19.8,Delivered,4.2,R003,6.800000000000001,0,0,0,4.2
13443,2024-01-28,2024-01-28 10:21:00,10,Yes,Before,Medium,8.16,Long (7+ km),Non-Peak,34.0,29.6,Delivered,4.9,R108,4.399999999999999,0,0,0,4.9
13444,2024-01-19,2024-01-19 09:06:00,9,Yes,Before,High,1.87,Short (0-3 km),Non-Peak,19.3,15.7,Delivered,4.7,R142,3.6000000000000014,0,0,0,4.7
13445,2024-02-16,2024-02-16 13:52:00,13,No,After,Medium,4.27,Medium (3-7 km),Peak,29.2,20.1,Cancelled,,R076,9.099999999999998,0,0,1,0.0
13446,2024-02-16,2024-02-16 13:29:00,13,No,After,Medium,2.59,Short (0-3 km),Peak,42.4,16.6,Delivered,3.4,R133,25.799999999999997,0,1,0,3.4
13447,2024-02-06,2024-02-06 20:52:00,20,No,After,High,10.8,Long (7+ km),Peak,56.7,36.1,Delivered,4.0,R117,20.6,0,1,0,4.0
13448,2024-01-13,2024-01-13 18:55:00,18,Yes,Before,High,5.07,Medium (3-7 km),Non-Peak,26.7,21.8,Delivered,4.1,R172,4.899999999999999,0,0,0,4.1
13449,2024-01-23,2024-01-23 11:18:00,11,Yes,Before,Medium,2.31,Short (0-3 km),Non-Peak,19.6,15.2,Delivered,4.6,R064,4.400000000000002,0,0,0,4.6
13450,2024-02-29,2024-02-29 12:18:00,12,No,After,Low,4.33,Medium (3-7 km),Peak,36.5,21.4,Delivered,3.6,R027,15.100000000000001,0,1,0,3.6
13451,2024-01-09,2024-01-09 14:35:00,14,Yes,Before,Medium,3.66,Medium (3-7 km),Peak,28.2,20.8,Delivered,4.4,R099,7.399999999999999,0,0,0,4.4
13452,2024-01-24,2024-01-24 16:14:00,16,Yes,Before,High,2.49,Short (0-3 km),Non-Peak,19.2,17.7,Delivered,4.7,R121,1.5,0,0,0,4.7
13453,2024-01-16,2024-01-16 16:54:00,16,Yes,Before,Low,4.87,Medium (3-7 km),Non-Peak,28.9,21.7,Delivered,2.2,R158,7.199999999999999,0,0,0,2.2
13454,2024-01-27,2024-01-27 19:34:00,19,Yes,Before,High,4.72,Medium (3-7 km),Peak,27.2,21.8,Cancelled,,R105,5.399999999999999,0,0,1,0.0
13455,2024-02-28,2024-02-28 23:17:00,23,No,After,High,4.05,Medium (3-7 km),Non-Peak,23.9,21.1,Delivered,4.3,R162,2.799999999999997,0,0,0,4.3
13456,2024-02-24,2024-02-24 12:03:00,12,No,After,Low,10.34,Long (7+ km),Peak,55.4,34.1,Delivered,4.3,R021,21.299999999999997,0,1,0,4.3
13457,2024-02-09,2024-02-09 13:36:00,13,No,After,Medium,2.0,Short (0-3 km),Peak,32.6,16.6,Delivered,4.4,R145,16.0,0,1,0,4.4
13458,2024-01-07,2024-01-07 12:40:00,12,Yes,Before,High,7.04,Long (7+ km),Peak,31.6,25.7,Delivered,4.5,R066,5.900000000000002,0,0,0,4.5
13459,2024-02-22,2024-02-22 19:41:00,19,No,After,Medium,1.54,Short (0-3 km),Peak,34.3,14.5,Delivered,3.6,R158,19.799999999999997,0,1,0,3.6
13460,2024-01-14,2024-01-14 08:41:00,8,Yes,Before,Medium,3.72,Medium (3-7 km),Non-Peak,24.9,19.0,Delivered,4.0,R117,5.899999999999999,0,0,0,4.0
13461,2024-02-24,2024-02-24 19:16:00,19,No,After,High,4.17,Medium (3-7 km),Peak,39.3,20.6,Delivered,3.1,R016,18.699999999999996,0,1,0,3.1
13462,2024-02-17,2024-02-17 19:51:00,19,No,After,Medium,4.59,Medium (3-7 km),Peak,50.1,20.8,Cancelled,,R122,29.3,0,1,1,0.0
13463,2024-01-08,2024-01-08 20:50:00,20,Yes,Before,High,7.77,Long (7+ km),Peak,32.1,29.0,Delivered,3.9,R085,3.1000000000000014,0,0,0,3.9
13464,2024-02-28,2024-02-28 18:41:00,18,No,After,Low,4.49,Medium (3-7 km),Non-Peak,38.6,21.3,Delivered,4.7,R143,17.3,0,1,0,4.7
13465,2024-01-28,2024-01-28 08:04:00,8,Yes,Before,Low,7.15,Long (7+ km),Non-Peak,32.1,28.6,Delivered,4.5,R114,3.5,0,0,0,4.5
13466,2024-01-27,2024-01-27 19:04:00,19,Yes,Before,High,5.25,Medium (3-7 km),Peak,26.6,22.6,Delivered,3.3,R140,4.0,0,0,0,3.3
13467,2024-02-15,2024-02-15 17:06:00,17,No,After,Medium,2.83,Short (0-3 km),Non-Peak,26.9,17.7,Delivered,2.9,R122,9.2,0,0,0,2.9
13468,2024-02-03,2024-02-03 10:07:00,10,No,After,High,5.55,Medium (3-7 km),Non-Peak,30.3,23.2,Delivered,4.0,R131,7.100000000000001,0,0,0,4.0
13469,2024-02-11,2024-02-11 17:17:00,17,No,After,Medium,7.89,Long (7+ km),Non-Peak,40.2,28.3,Delivered,4.3,R081,11.900000000000002,0,1,0,4.3
13470,2024-02-24,2024-02-24 20:49:00,20,No,After,Low,1.9,Short (0-3 km),Peak,36.1,16.0,Delivered,2.6,R090,20.1,0,1,0,2.6
