order_id,order_date,order_time,order_hour,feature_active,period,zone,delivery_distance_km,distance_bucket,peak_flag,delivery_time_min,promised_eta_min,order_status,customer_rating,rider_id
12609,2024-02-12,2024-02-12 09:47:00,9,No,After,Medium,2.7,Short (0-3 km),Non-Peak,23.8,17.3,Delivered,2.6,R157
12610,2024-01-05,2024-01-05 22:41:00,22,Yes,Before,Low,3.23,Medium (3-7 km),Peak,28.7,17.7,Delivered,4.5,R062
12611,2024-01-29,2024-01-29 21:15:00,21,Yes,Before,High,3.9,Medium (3-7 km),Peak,24.3,19.5,Delivered,4.1,R158
12612,2024-02-25,2024-02-25 12:33:00,12,No,After,High,5.14,Medium (3-7 km),Peak,26.3,23.9,Delivered,4.7,R091
12613,2024-01-22,2024-01-22 14:35:00,14,Yes,Before,High,4.26,Medium (3-7 km),Peak,25.5,19.5,Delivered,4.0,R041
12614,2024-02-27,2024-02-27 11:40:00,11,No,After,Medium,4.51,Medium (3-7 km),Non-Peak,29.9,21.6,Delivered,4.8,R140
12615,2024-02-15,2024-02-15 13:31:00,13,No,After,Low,4.1,Medium (3-7 km),Peak,34.7,20.5,Delivered,3.4,R148
12616,2024-02-26,2024-02-26 18:28:00,18,No,After,Medium,3.68,Medium (3-7 km),Non-Peak,28.6,18.6,Cancelled,,R048
12617,2024-02-19,2024-02-19 18:25:00,18,No,After,High,8.29,Long (7+ km),Non-Peak,40.1,30.6,Delivered,3.9,R175
12618,2024-01-24,2024-01-24 20:38:00,20,Yes,Before,High,3.92,Medium (3-7 km),Peak,23.8,18.8,Delivered,5.0,R162
12619,2024-01-11,2024-01-11 09:46:00,9,Yes,Before,High,4.43,Medium (3-7 km),Non-Peak,20.9,20.0,Delivered,5.0,R151
12620,2024-02-27,2024-02-27 16:14:00,16,No,After,High,5.98,Medium (3-7 km),Non-Peak,34.7,24.4,Cancelled,,R114
12621,2024-02-20,2024-02-20 10:43:00,10,No,After,Medium,13.03,Long (7+ km),Non-Peak,48.7,40.9,Delivered,3.2,R026
12622,2024-02-17,2024-02-17 09:46:00,9,No,After,Low,5.53,Medium (3-7 km),Non-Peak,39.1,22.5,Delivered,2.4,R029
12623,2024-02-24,2024-02-24 21:51:00,21,No,After,High,6.29,Medium (3-7 km),Peak,39.5,25.6,Delivered,3.4,R186
12624,2024-02-06,2024-02-06 14:11:00,14,No,After,High,3.88,Medium (3-7 km),Peak,30.1,20.9,Delivered,4.6,R167
12625,2024-02-18,2024-02-18 12:39:00,12,No,After,Medium,2.08,Short (0-3 km),Peak,39.0,15.9,Delivered,3.3,R083
12626,2024-01-13,2024-01-13 11:20:00,11,Yes,Before,High,7.01,Long (7+ km),Non-Peak,25.4,27.6,Delivered,4.1,R140
12627,2024-01-25,2024-01-25 11:11:00,11,Yes,Before,Low,4.84,Medium (3-7 km),Non-Peak,28.3,21.9,Delivered,3.5,R006
12628,2024-02-27,2024-02-27 20:42:00,20,No,After,High,2.89,Short (0-3 km),Peak,31.2,18.4,Delivered,3.5,R147
12629,2024-01-13,2024-01-13 15:45:00,15,Yes,Before,High,4.01,Medium (3-7 km),Non-Peak,21.8,21.6,Delivered,3.6,R137
12630,2024-01-15,2024-01-15 13:40:00,13,Yes,Before,High,2.61,Short (0-3 km),Peak,17.9,17.2,Delivered,3.7,R122
12631,2024-02-17,2024-02-17 12:42:00,12,No,After,Medium,7.02,Long (7+ km),Peak,39.5,26.2,Delivered,2.9,R166
12632,2024-02-01,2024-02-01 23:33:00,23,No,After,Medium,5.97,Medium (3-7 km),Non-Peak,32.4,24.4,Delivered,2.6,R059
12633,2024-01-23,2024-01-23 10:35:00,10,Yes,Before,Low,7.88,Long (7+ km),Non-Peak,35.2,29.4,Delivered,4.5,R041
12634,2024-02-21,2024-02-21 14:11:00,14,No,After,High,3.94,Medium (3-7 km),Peak,31.5,19.0,Delivered,4.4,R036
12635,2024-02-25,2024-02-25 16:32:00,16,No,After,High,1.77,Short (0-3 km),Non-Peak,21.1,16.6,Delivered,4.7,R060
12636,2024-02-27,2024-02-27 18:56:00,18,No,After,High,4.14,Medium (3-7 km),Non-Peak,27.8,19.7,Delivered,4.0,R152
12637,2024-02-29,2024-02-29 12:41:00,12,No,After,Medium,5.34,Medium (3-7 km),Peak,46.3,23.3,Delivered,3.9,R191
12638,2024-02-24,2024-02-24 12:42:00,12,No,After,Low,3.97,Medium (3-7 km),Peak,42.0,20.7,Cancelled,,R089
12639,2024-01-24,2024-01-24 19:53:00,19,Yes,Before,Low,5.36,Medium (3-7 km),Peak,31.3,23.7,Delivered,3.0,R167
12640,2024-01-30,2024-01-30 08:16:00,8,Yes,Before,Low,3.62,Medium (3-7 km),Non-Peak,24.0,18.6,Delivered,4.1,R049
12641,2024-02-17,2024-02-17 18:00:00,18,No,After,High,9.78,Long (7+ km),Non-Peak,40.9,32.4,Delivered,3.0,R070
12642,2024-02-05,2024-02-05 11:57:00,11,No,After,Medium,6.54,Medium (3-7 km),Non-Peak,40.9,25.8,Delivered,3.5,R037
12643,2024-02-14,2024-02-14 14:30:00,14,No,After,High,8.36,Long (7+ km),Peak,42.8,30.5,Delivered,2.4,R173
12644,2024-02-01,2024-02-01 21:13:00,21,No,After,High,7.16,Long (7+ km),Peak,51.0,26.4,Delivered,2.8,R003
12645,2024-01-10,2024-01-10 17:14:00,17,Yes,Before,Low,1.11,Short (0-3 km),Non-Peak,17.7,13.5,Delivered,4.7,R028
12646,2024-02-20,2024-02-20 18:00:00,18,No,After,High,8.58,Long (7+ km),Non-Peak,34.5,30.8,Delivered,3.9,R030
12647,2024-02-11,2024-02-11 13:31:00,13,No,After,High,7.38,Long (7+ km),Peak,38.2,28.7,Delivered,4.3,R120
12648,2024-02-04,2024-02-04 19:10:00,19,No,After,High,9.61,Long (7+ km),Peak,50.4,33.0,Delivered,3.2,R056
12649,2024-01-17,2024-01-17 16:47:00,16,Yes,Before,Medium,4.14,Medium (3-7 km),Non-Peak,25.6,19.6,Delivered,3.5,R016
12650,2024-01-22,2024-01-22 12:59:00,12,Yes,Before,High,3.79,Medium (3-7 km),Peak,26.5,18.9,Delivered,4.5,R123
12651,2024-01-22,2024-01-22 20:01:00,20,Yes,Before,Medium,3.06,Medium (3-7 km),Peak,25.5,19.2,Delivered,5.0,R059
12652,2024-02-05,2024-02-05 11:40:00,11,No,After,Medium,4.78,Medium (3-7 km),Non-Peak,33.7,23.2,Cancelled,,R101
12653,2024-01-06,2024-01-06 12:29:00,12,Yes,Before,Medium,1.63,Short (0-3 km),Peak,17.4,15.6,Delivered,5.0,R084
12654,2024-02-13,2024-02-13 16:54:00,16,No,After,Medium,5.87,Medium (3-7 km),Non-Peak,35.2,23.7,Delivered,4.0,R037
12655,2024-02-28,2024-02-28 15:19:00,15,No,After,High,2.38,Short (0-3 km),Non-Peak,25.0,17.3,Delivered,4.4,R076
12656,2024-01-10,2024-01-10 16:27:00,16,Yes,Before,Low,11.47,Long (7+ km),Non-Peak,44.6,37.9,Delivered,5.0,R055
12657,2024-02-18,2024-02-18 21:45:00,21,No,After,Low,5.52,Medium (3-7 km),Peak,48.3,24.6,Delivered,3.9,R114
12658,2024-01-12,2024-01-12 10:55:00,10,Yes,Before,High,3.63,Medium (3-7 km),Non-Peak,20.1,21.0,Delivered,3.4,R196
12659,2024-01-10,2024-01-10 18:30:00,18,Yes,Before,High,2.36,Short (0-3 km),Non-Peak,16.0,15.7,Delivered,4.7,R062
12660,2024-02-26,2024-02-26 20:30:00,20,No,After,Low,4.55,Medium (3-7 km),Peak,49.0,21.6,Delivered,3.8,R041
12661,2024-01-25,2024-01-25 13:35:00,13,Yes,Before,High,6.88,Medium (3-7 km),Peak,30.6,27.5,Delivered,5.0,R094
12662,2024-02-05,2024-02-05 21:10:00,21,No,After,High,6.19,Medium (3-7 km),Peak,46.0,26.4,Delivered,4.0,R031
12663,2024-01-02,2024-01-02 16:32:00,16,Yes,Before,High,5.36,Medium (3-7 km),Non-Peak,24.1,24.6,Delivered,4.5,R138
12664,2024-02-16,2024-02-16 08:20:00,8,No,After,Medium,3.31,Medium (3-7 km),Non-Peak,26.0,20.0,Delivered,4.7,R065
12665,2024-01-16,2024-01-16 17:33:00,17,Yes,Before,Medium,3.11,Medium (3-7 km),Non-Peak,19.7,17.9,Delivered,3.7,R125
12666,2024-02-10,2024-02-10 18:17:00,18,No,After,Low,6.44,Medium (3-7 km),Non-Peak,45.7,25.1,Cancelled,,R147
12667,2024-01-17,2024-01-17 17:31:00,17,Yes,Before,Low,6.16,Medium (3-7 km),Non-Peak,33.4,24.6,Delivered,5.0,R165
12668,2024-02-19,2024-02-19 21:55:00,21,No,After,High,2.99,Short (0-3 km),Peak,31.9,17.9,Delivered,4.1,R037
12669,2024-01-19,2024-01-19 18:26:00,18,Yes,Before,High,5.97,Medium (3-7 km),Non-Peak,26.7,24.7,Delivered,4.7,R073
12670,2024-01-27,2024-01-27 10:13:00,10,Yes,Before,High,3.17,Medium (3-7 km),Non-Peak,17.2,17.5,Delivered,3.4,R186
12671,2024-01-16,2024-01-16 15:10:00,15,Yes,Before,Low,6.23,Medium (3-7 km),Non-Peak,31.0,26.1,Delivered,4.7,R089
12672,2024-02-18,2024-02-18 19:44:00,19,No,After,High,3.53,Medium (3-7 km),Peak,25.3,19.0,Delivered,2.9,R141
12673,2024-01-08,2024-01-08 21:07:00,21,Yes,Before,Low,4.86,Medium (3-7 km),Peak,33.2,21.3,Delivered,4.7,R119
12674,2024-01-30,2024-01-30 17:35:00,17,Yes,Before,High,2.17,Short (0-3 km),Non-Peak,18.2,15.3,Delivered,3.5,R065
12675,2024-02-06,2024-02-06 11:48:00,11,No,After,Medium,4.64,Medium (3-7 km),Non-Peak,31.7,22.3,Delivered,3.5,R049
12676,2024-02-09,2024-02-09 19:26:00,19,No,After,High,2.74,Short (0-3 km),Peak,40.9,16.2,Delivered,4.7,R094
12677,2024-02-14,2024-02-14 11:16:00,11,No,After,High,2.51,Short (0-3 km),Non-Peak,20.0,17.6,Cancelled,,R194
12678,2024-02-23,2024-02-23 21:49:00,21,No,After,Low,2.77,Short (0-3 km),Peak,43.1,17.0,Delivered,3.8,R169
12679,2024-01-29,2024-01-29 13:26:00,13,Yes,Before,High,0.62,Short (0-3 km),Peak,21.0,13.0,Delivered,3.6,R167
12680,2024-02-18,2024-02-18 17:23:00,17,No,After,High,3.82,Medium (3-7 km),Non-Peak,29.1,18.6,Delivered,3.7,R049
12681,2024-01-15,2024-01-15 15:44:00,15,Yes,Before,Medium,3.68,Medium (3-7 km),Non-Peak,23.1,20.3,Delivered,4.8,R199
12682,2024-01-13,2024-01-13 13:14:00,13,Yes,Before,High,2.8,Short (0-3 km),Peak,17.2,17.3,Delivered,4.0,R075
12683,2024-01-26,2024-01-26 12:31:00,12,Yes,Before,High,4.46,Medium (3-7 km),Peak,27.1,22.0,Delivered,3.9,R156
12684,2024-01-22,2024-01-22 16:51:00,16,Yes,Before,High,4.52,Medium (3-7 km),Non-Peak,22.1,20.6,Delivered,4.5,R193
12685,2024-02-26,2024-02-26 16:56:00,16,No,After,High,2.4,Short (0-3 km),Non-Peak,21.7,18.2,Delivered,4.0,R017
12686,2024-01-04,2024-01-04 12:22:00,12,Yes,Before,Medium,2.77,Short (0-3 km),Peak,22.2,16.9,Delivered,5.0,R128
12687,2024-01-19,2024-01-19 15:43:00,15,Yes,Before,High,6.04,Medium (3-7 km),Non-Peak,26.1,23.8,Delivered,5.0,R101
12688,2024-02-01,2024-02-01 12:09:00,12,No,After,High,5.97,Medium (3-7 km),Peak,50.7,25.3,Cancelled,,R064
12689,2024-01-20,2024-01-20 09:58:00,9,Yes,Before,Low,6.72,Medium (3-7 km),Non-Peak,32.3,25.6,Delivered,3.9,R072
12690,2024-02-19,2024-02-19 08:13:00,8,No,After,Medium,5.91,Medium (3-7 km),Non-Peak,30.6,23.6,Delivered,3.5,R053
12691,2024-01-18,2024-01-18 21:39:00,21,Yes,Before,Medium,9.07,Long (7+ km),Peak,36.9,30.0,Delivered,4.1,R072
12692,2024-01-31,2024-01-31 19:38:00,19,No,After,Low,9.45,Long (7+ km),Peak,56.0,32.8,Delivered,2.9,R159
12693,2024-02-15,2024-02-15 19:21:00,19,No,After,Low,5.37,Medium (3-7 km),Peak,50.6,23.2,Cancelled,,R027
12694,2024-02-17,2024-02-17 13:09:00,13,No,After,Medium,5.31,Medium (3-7 km),Peak,37.1,23.9,Delivered,3.1,R106
12695,2024-01-30,2024-01-30 19:33:00,19,Yes,Before,Medium,11.16,Long (7+ km),Peak,44.4,36.7,Delivered,4.2,R041
12696,2024-02-29,2024-02-29 14:30:00,14,No,After,High,2.59,Short (0-3 km),Peak,26.4,18.6,Delivered,3.7,R017
12697,2024-02-07,2024-02-07 10:24:00,10,No,After,High,6.14,Medium (3-7 km),Non-Peak,31.1,25.4,Delivered,4.0,R037
12698,2024-01-08,2024-01-08 18:41:00,18,Yes,Before,High,5.61,Medium (3-7 km),Non-Peak,25.2,24.2,Delivered,4.7,R115
12699,2024-01-23,2024-01-23 17:51:00,17,Yes,Before,High,9.38,Long (7+ km),Non-Peak,36.5,33.5,Delivered,4.1,R123
12700,2024-02-17,2024-02-17 12:49:00,12,No,After,High,4.64,Medium (3-7 km),Peak,40.7,20.4,Delivered,4.2,R058
12701,2024-01-29,2024-01-29 18:24:00,18,Yes,Before,Medium,5.96,Medium (3-7 km),Non-Peak,26.9,25.9,Delivered,4.5,R154
12702,2024-01-07,2024-01-07 18:08:00,18,Yes,Before,High,2.1,Short (0-3 km),Non-Peak,15.6,16.4,Delivered,3.9,R070
12703,2024-01-16,2024-01-16 17:42:00,17,Yes,Before,Low,4.34,Medium (3-7 km),Non-Peak,27.9,22.0,Delivered,4.8,R057
12704,2024-01-03,2024-01-03 09:29:00,9,Yes,Before,Medium,3.8,Medium (3-7 km),Non-Peak,21.4,19.4,Delivered,4.1,R045
12705,2024-01-14,2024-01-14 18:40:00,18,Yes,Before,Medium,2.92,Short (0-3 km),Non-Peak,19.7,17.7,Delivered,4.4,R149
12706,2024-02-26,2024-02-26 10:32:00,10,No,After,High,3.98,Medium (3-7 km),Non-Peak,25.4,19.8,Delivered,2.9,R161
12707,2024-01-24,2024-01-24 20:14:00,20,Yes,Before,Medium,6.9,Medium (3-7 km),Peak,31.4,25.3,Delivered,3.6,R129
12708,2024-01-30,2024-01-30 16:48:00,16,Yes,Before,High,4.92,Medium (3-7 km),Non-Peak,21.1,22.4,Delivered,4.2,R099
12709,2024-02-11,2024-02-11 22:36:00,22,No,After,Medium,4.13,Medium (3-7 km),Peak,35.8,19.2,Delivered,4.6,R085
12710,2024-02-17,2024-02-17 17:59:00,17,No,After,High,7.0,Medium (3-7 km),Non-Peak,42.0,27.3,Delivered,3.3,R164
12711,2024-02-09,2024-02-09 15:19:00,15,No,After,High,5.41,Medium (3-7 km),Non-Peak,27.5,24.2,Delivered,3.4,R134
12712,2024-01-22,2024-01-22 19:00:00,19,Yes,Before,High,6.13,Medium (3-7 km),Peak,29.9,23.7,Delivered,4.3,R158
12713,2024-02-13,2024-02-13 12:48:00,12,No,After,Medium,5.15,Medium (3-7 km),Peak,30.5,21.8,Delivered,3.7,R042
12714,2024-02-07,2024-02-07 12:41:00,12,No,After,High,3.8,Medium (3-7 km),Peak,34.6,19.6,Delivered,3.5,R167
12715,2024-01-07,2024-01-07 14:26:00,14,Yes,Before,Low,6.26,Medium (3-7 km),Peak,35.7,24.4,Delivered,4.3,R180
12716,2024-02-09,2024-02-09 21:34:00,21,No,After,High,6.76,Medium (3-7 km),Peak,47.9,25.5,Delivered,5.0,R034
12717,2024-02-06,2024-02-06 14:56:00,14,No,After,High,3.44,Medium (3-7 km),Peak,30.2,20.5,Delivered,4.0,R110
12718,2024-02-16,2024-02-16 18:28:00,18,No,After,Low,3.41,Medium (3-7 km),Non-Peak,30.8,19.6,Delivered,3.5,R097
12719,2024-01-25,2024-01-25 12:23:00,12,Yes,Before,High,2.87,Short (0-3 km),Peak,23.7,18.0,Delivered,4.3,R003
12720,2024-01-02,2024-01-02 19:28:00,19,Yes,Before,High,8.66,Long (7+ km),Peak,36.3,31.8,Cancelled,,R003
12721,2024-02-11,2024-02-11 16:07:00,16,No,After,Medium,6.0,Medium (3-7 km),Non-Peak,36.8,25.2,Delivered,5.0,R060
12722,2024-02-19,2024-02-19 16:03:00,16,No,After,High,10.28,Long (7+ km),Non-Peak,43.4,33.8,Delivered,3.7,R039
12723,2024-02-20,2024-02-20 16:08:00,16,No,After,High,3.78,Medium (3-7 km),Non-Peak,26.0,20.0,Delivered,4.2,R165
12724,2024-01-31,2024-01-31 17:31:00,17,No,After,High,13.03,Long (7+ km),Non-Peak,54.3,41.3,Delivered,3.1,R149
12725,2024-02-12,2024-02-12 16:46:00,16,No,After,Medium,4.69,Medium (3-7 km),Non-Peak,25.9,21.7,Delivered,3.7,R133
12726,2024-01-12,2024-01-12 13:45:00,13,Yes,Before,High,3.69,Medium (3-7 km),Peak,22.3,19.2,Delivered,3.6,R011
12727,2024-02-26,2024-02-26 11:41:00,11,No,After,High,3.21,Medium (3-7 km),Non-Peak,22.8,17.8,Delivered,4.7,R144
12728,2024-01-02,2024-01-02 11:57:00,11,Yes,Before,Low,6.54,Medium (3-7 km),Non-Peak,30.1,25.3,Delivered,4.1,R076
12729,2024-02-23,2024-02-23 14:05:00,14,No,After,Low,3.06,Medium (3-7 km),Peak,48.9,18.6,Delivered,3.7,R024
12730,2024-01-31,2024-01-31 18:23:00,18,No,After,Medium,3.38,Medium (3-7 km),Non-Peak,22.7,17.8,Delivered,4.0,R047
12731,2024-02-24,2024-02-24 14:31:00,14,No,After,Low,7.14,Long (7+ km),Peak,50.6,27.0,Delivered,3.2,R056
12732,2024-02-04,2024-02-04 19:12:00,19,No,After,High,7.43,Long (7+ km),Peak,48.1,28.5,Delivered,4.4,R051
12733,2024-02-13,2024-02-13 18:16:00,18,No,After,High,2.83,Short (0-3 km),Non-Peak,27.7,17.7,Delivered,4.7,R031
12734,2024-01-12,2024-01-12 18:56:00,18,Yes,Before,Medium,3.75,Medium (3-7 km),Non-Peak,22.2,20.9,Delivered,3.7,R197
12735,2024-01-17,2024-01-17 17:23:00,17,Yes,Before,High,2.15,Short (0-3 km),Non-Peak,15.5,16.5,Delivered,4.8,R076
12736,2024-01-11,2024-01-11 14:53:00,14,Yes,Before,High,4.95,Medium (3-7 km),Peak,23.1,23.7,Delivered,3.5,R068
12737,2024-01-04,2024-01-04 18:43:00,18,Yes,Before,Low,3.73,Medium (3-7 km),Non-Peak,28.6,20.9,Delivered,4.6,R185
12738,2024-02-22,2024-02-22 21:19:00,21,No,After,High,7.38,Long (7+ km),Peak,43.2,28.3,Cancelled,,R159
12739,2024-01-09,2024-01-09 14:54:00,14,Yes,Before,Low,2.34,Short (0-3 km),Peak,27.8,18.1,Delivered,3.9,R037
12740,2024-02-07,2024-02-07 22:29:00,22,No,After,Medium,6.96,Medium (3-7 km),Peak,43.6,27.1,Delivered,3.7,R121
12741,2024-01-08,2024-01-08 16:53:00,16,Yes,Before,Low,4.21,Medium (3-7 km),Non-Peak,24.8,20.2,Delivered,4.3,R105
12742,2024-02-04,2024-02-04 09:14:00,9,No,After,Low,2.83,Short (0-3 km),Non-Peak,33.4,16.6,Cancelled,,R012
12743,2024-01-02,2024-01-02 21:58:00,21,Yes,Before,High,2.33,Short (0-3 km),Peak,18.5,15.9,Delivered,4.1,R103
12744,2024-01-25,2024-01-25 21:02:00,21,Yes,Before,High,9.18,Long (7+ km),Peak,39.6,32.9,Delivered,4.0,R007
12745,2024-02-11,2024-02-11 21:44:00,21,No,After,Medium,4.2,Medium (3-7 km),Peak,45.9,21.2,Delivered,4.2,R034
12746,2024-01-14,2024-01-14 16:08:00,16,Yes,Before,High,4.18,Medium (3-7 km),Non-Peak,17.9,22.0,Delivered,3.0,R037
12747,2024-01-02,2024-01-02 17:06:00,17,Yes,Before,High,7.52,Long (7+ km),Non-Peak,29.5,27.2,Delivered,4.5,R087
12748,2024-02-11,2024-02-11 18:11:00,18,No,After,Medium,2.46,Short (0-3 km),Non-Peak,24.3,18.4,Delivered,3.4,R190
12749,2024-02-26,2024-02-26 20:10:00,20,No,After,High,3.29,Medium (3-7 km),Peak,32.1,19.6,Delivered,4.0,R166
12750,2024-02-22,2024-02-22 09:16:00,9,No,After,High,4.12,Medium (3-7 km),Non-Peak,25.0,19.7,Delivered,3.4,R146
12751,2024-02-20,2024-02-20 14:16:00,14,No,After,High,3.56,Medium (3-7 km),Peak,35.6,18.4,Delivered,3.1,R081
12752,2024-01-07,2024-01-07 14:24:00,14,Yes,Before,High,5.32,Medium (3-7 km),Peak,27.3,23.1,Delivered,4.9,R144
12753,2024-01-15,2024-01-15 14:54:00,14,Yes,Before,Medium,7.69,Long (7+ km),Peak,36.3,28.2,Delivered,4.0,R154
12754,2024-02-11,2024-02-11 20:26:00,20,No,After,High,8.6,Long (7+ km),Peak,43.0,30.2,Delivered,2.8,R124
12755,2024-01-24,2024-01-24 18:31:00,18,Yes,Before,High,6.79,Medium (3-7 km),Non-Peak,26.4,27.8,Delivered,3.8,R170
12756,2024-02-16,2024-02-16 12:57:00,12,No,After,High,6.12,Medium (3-7 km),Peak,35.5,24.8,Delivered,4.0,R003
12757,2024-01-26,2024-01-26 11:15:00,11,Yes,Before,Low,5.52,Medium (3-7 km),Non-Peak,30.2,24.3,Delivered,4.5,R094
12758,2024-02-03,2024-02-03 17:18:00,17,No,After,High,5.27,Medium (3-7 km),Non-Peak,31.7,22.3,Delivered,5.0,R150
12759,2024-02-22,2024-02-22 23:26:00,23,No,After,Medium,2.98,Short (0-3 km),Non-Peak,26.6,16.8,Delivered,3.2,R141
12760,2024-01-08,2024-01-08 16:08:00,16,Yes,Before,High,9.71,Long (7+ km),Non-Peak,33.4,32.8,Delivered,4.0,R019
12761,2024-01-04,2024-01-04 12:37:00,12,Yes,Before,High,2.87,Short (0-3 km),Peak,21.2,16.7,Delivered,3.3,R027
12762,2024-01-15,2024-01-15 17:16:00,17,Yes,Before,High,2.5,Short (0-3 km),Non-Peak,16.5,18.1,Delivered,4.8,R014
12763,2024-02-26,2024-02-26 22:45:00,22,No,After,Medium,3.68,Medium (3-7 km),Peak,40.3,20.1,Delivered,3.1,R132
12764,2024-01-21,2024-01-21 16:01:00,16,Yes,Before,High,3.38,Medium (3-7 km),Non-Peak,18.8,20.1,Delivered,4.4,R165
12765,2024-02-21,2024-02-21 15:54:00,15,No,After,High,3.58,Medium (3-7 km),Non-Peak,23.5,19.6,Delivered,3.8,R087
12766,2024-01-13,2024-01-13 22:34:00,22,Yes,Before,Medium,8.52,Long (7+ km),Peak,36.9,28.9,Delivered,4.6,R185
12767,2024-02-14,2024-02-14 16:53:00,16,No,After,Medium,4.75,Medium (3-7 km),Non-Peak,33.1,21.9,Delivered,3.2,R195
12768,2024-01-17,2024-01-17 22:53:00,22,Yes,Before,Medium,6.42,Medium (3-7 km),Peak,33.6,24.6,Delivered,3.2,R014
12769,2024-01-15,2024-01-15 16:57:00,16,Yes,Before,High,8.15,Long (7+ km),Non-Peak,30.7,28.2,Delivered,3.8,R127
12770,2024-01-13,2024-01-13 12:32:00,12,Yes,Before,High,2.19,Short (0-3 km),Peak,20.0,15.3,Delivered,4.4,R024
12771,2024-01-17,2024-01-17 17:52:00,17,Yes,Before,High,4.93,Medium (3-7 km),Non-Peak,24.1,23.2,Delivered,3.1,R199
12772,2024-02-14,2024-02-14 14:43:00,14,No,After,Medium,4.39,Medium (3-7 km),Peak,41.2,20.5,Delivered,3.3,R080
12773,2024-02-10,2024-02-10 13:50:00,13,No,After,High,6.37,Medium (3-7 km),Peak,41.9,25.2,Delivered,3.6,R035
12774,2024-01-14,2024-01-14 19:59:00,19,Yes,Before,High,7.2,Long (7+ km),Peak,27.2,28.4,Delivered,4.4,R179
12775,2024-02-25,2024-02-25 18:24:00,18,No,After,High,4.0,Medium (3-7 km),Non-Peak,24.9,20.7,Delivered,4.3,R179
12776,2024-02-28,2024-02-28 18:14:00,18,No,After,High,7.51,Long (7+ km),Non-Peak,29.7,29.1,Delivered,4.3,R018
12777,2024-02-09,2024-02-09 12:54:00,12,No,After,High,8.75,Long (7+ km),Peak,44.2,29.7,Cancelled,,R073
12778,2024-01-29,2024-01-29 17:25:00,17,Yes,Before,High,3.46,Medium (3-7 km),Non-Peak,16.2,20.0,Delivered,5.0,R125
12779,2024-01-15,2024-01-15 11:20:00,11,Yes,Before,High,6.41,Medium (3-7 km),Non-Peak,25.5,25.2,Delivered,3.8,R028
12780,2024-01-22,2024-01-22 20:04:00,20,Yes,Before,High,4.09,Medium (3-7 km),Peak,24.6,20.2,Delivered,4.7,R023
12781,2024-01-12,2024-01-12 13:09:00,13,Yes,Before,High,2.72,Short (0-3 km),Peak,21.1,16.1,Delivered,3.3,R147
12782,2024-01-10,2024-01-10 12:30:00,12,Yes,Before,Low,6.77,Medium (3-7 km),Peak,35.4,25.7,Delivered,4.5,R030
12783,2024-01-30,2024-01-30 12:14:00,12,Yes,Before,High,5.5,Medium (3-7 km),Peak,30.6,25.0,Delivered,4.5,R182
12784,2024-01-03,2024-01-03 09:21:00,9,Yes,Before,Low,2.88,Short (0-3 km),Non-Peak,23.2,17.2,Delivered,4.2,R070
12785,2024-01-08,2024-01-08 20:09:00,20,Yes,Before,High,3.21,Medium (3-7 km),Peak,23.5,19.2,Delivered,4.6,R101
12786,2024-02-06,2024-02-06 19:31:00,19,No,After,Low,5.07,Medium (3-7 km),Peak,51.7,23.0,Delivered,3.7,R059
12787,2024-02-19,2024-02-19 12:12:00,12,No,After,Medium,1.72,Short (0-3 km),Peak,32.7,14.3,Cancelled,,R172
12788,2024-02-29,2024-02-29 11:50:00,11,No,After,Low,5.45,Medium (3-7 km),Non-Peak,39.7,22.8,Delivered,3.6,R142
12789,2024-02-11,2024-02-11 18:08:00,18,No,After,High,6.47,Medium (3-7 km),Non-Peak,29.8,26.9,Delivered,3.7,R012
12790,2024-02-07,2024-02-07 11:04:00,11,No,After,Medium,7.12,Long (7+ km),Non-Peak,30.4,26.8,Delivered,4.1,R119
12791,2024-01-02,2024-01-02 12:20:00,12,Yes,Before,Medium,13.14,Long (7+ km),Peak,49.3,40.2,Cancelled,,R166
12792,2024-02-02,2024-02-02 14:01:00,14,No,After,High,8.43,Long (7+ km),Peak,51.6,30.8,Delivered,2.9,R050
12793,2024-01-03,2024-01-03 14:32:00,14,Yes,Before,High,5.59,Medium (3-7 km),Peak,31.6,24.5,Delivered,5.0,R086
12794,2024-01-08,2024-01-08 11:23:00,11,Yes,Before,Low,6.0,Medium (3-7 km),Non-Peak,32.5,25.1,Delivered,4.7,R173
12795,2024-02-13,2024-02-13 23:34:00,23,No,After,Medium,3.39,Medium (3-7 km),Non-Peak,25.6,18.4,Delivered,3.8,R099
12796,2024-02-01,2024-02-01 17:15:00,17,No,After,High,6.44,Medium (3-7 km),Non-Peak,33.4,24.4,Delivered,3.0,R011
12797,2024-02-11,2024-02-11 21:30:00,21,No,After,Medium,7.9,Long (7+ km),Peak,48.2,29.0,Delivered,4.9,R187
12798,2024-02-15,2024-02-15 13:59:00,13,No,After,High,2.63,Short (0-3 km),Peak,36.3,17.0,Delivered,3.8,R093
12799,2024-02-16,2024-02-16 14:58:00,14,No,After,Medium,4.29,Medium (3-7 km),Peak,42.0,20.2,Cancelled,,R015
12800,2024-02-29,2024-02-29 14:53:00,14,No,After,Low,4.58,Medium (3-7 km),Peak,48.3,21.1,Delivered,3.7,R199
12801,2024-01-11,2024-01-11 20:06:00,20,Yes,Before,High,2.84,Short (0-3 km),Peak,18.4,16.6,Delivered,4.9,R195
